term,def,file_name,extraction_rule,plain_text_def,plain_text_term,masked_plain_text_def,labeled_def
Sinnet of square knotting,"Ashley \cite[\#2906, p.\ 471]{ABOK} defines a \textit{chain sinnet}  as a knot which are made of one or more strands that are formed into successive loops, which are tucked though each other. Here, we borrow the term \textit{$ n $-sinnet of square knotting} to describe  a closed chain of $ n $ overhand knot, see \Figs{Fig:SinnetOfSquare}.
\begin{figure}[H]
\centering
\includegraphics[width=.725\linewidth]{squareclosed}
\caption{$ n$-sinnet of square knotting,  $ n=0,1,2,9 $.}
\label{Fig:SinnetOfSquare}
\end{figure}",/home/shufan/que_tex/statistic_knot.tex.tex,definition[],"Ashley <cit.> defines a chain sinnet  as a knot which are made of one or more strands that are formed into successive loops, which are tucked though each other. Here, we borrow the term n-sinnet of square knotting to describe  a closed chain of n overhand knot, see Fig:SinnetOfSquare.


    < g r a p h i c s >

n-sinnet of square knotting,  n=0,1,2,9.

",Sinnet of square knotting,"Ashley <cit.> defines a chain sinnet  as a knot which are made of one or more strands that are formed into successive loops, which are tucked though each other. Here, we borrow the term n-B_MATH_TERM I_MATH_TERM I_MATH_TERM I_MATH_TERM to describe  a closed chain of n overhand knot, see Fig:SinnetOfSquare.


    < g r a p h i c s >

n-B_MATH_TERM I_MATH_TERM I_MATH_TERM I_MATH_TERM,  n=0,1,2,9.

",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM O O
negative definite,"\label{def:eps_negdef}
		A symmetric matrix $M\in\Real^{m\times m}$ is called $\epsilon$-\emph{negative definite} if the probability of finding a $d$-dimensional linear subspace $D\in G(d,m)$ so that $A$ is convex over $D$ is smaller than $\epsilon^d$. That is, $P_r(\set{M\vert_D \succeq 0})\leq \epsilon^d$ where the probability is taken with respect to a Haar $O(m)$-invariant measure on the Grassmannian $G_r(d,m)$. 
	",/home/shufan/que_tex/concave_camera_ready.tex,definition + \emph{},"
		A symmetric matrix M∈^m× m is called ϵ-negative definite if the probability of finding a d-dimensional linear subspace D∈ G(d,m) so that A is convex over D is smaller than ϵ^d. That is, P_r(M|_D ≽ 0)≤ϵ^d where the probability is taken with respect to a Haar O(m)-invariant measure on the Grassmannian G_r(d,m). 
	",negative definite,"
		A symmetric matrix M∈^m× m is called ϵ-B_MATH_TERM I_MATH_TERM if the probability of finding a d-dimensional linear subspace D∈ G(d,m) so that A is convex over D is smaller than ϵ^d. That is, P_r(M|_D ≽ 0)≤ϵ^d where the probability is taken with respect to a Haar O(m)-invariant measure on the Grassmannian G_r(d,m). 
	",O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-alternating,"
Given positive integers $x,y$ and an AD-Young diagram $(Y, A, D)$ such
that $Y$ has $k$ rows, we say that $(Y, A, D)$ is $x,y$\emph{-alternating}
if $A,D$ satisfy the property that
if $x - 1 \le i \le k-y$, then $i \in A$ if and only if $i + 1 \in D$.
",/home/shufan/que_tex/PRIMES_paper_v7.tex,definition + \emph{},"
Given positive integers x,y and an AD-Young diagram (Y, A, D) such
that Y has k rows, we say that (Y, A, D) is x,y-alternating
if A,D satisfy the property that
if x - 1 ≤ i ≤ k-y, then i ∈ A if and only if i + 1 ∈ D.
",-alternating,"
Given positive integers x,y and an AD-Young diagram (Y, A, D) such
that Y has k rows, we say that (Y, A, D) is x,yB_MATH_TERM
if A,D satisfy the property that
if x - 1 ≤ i ≤ k-y, then i ∈ A if and only if i + 1 ∈ D.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Tor," \label{quadrictheorem}
Let $f \in k[x^{\pm 1}, y^{\pm 1}]$ be non-degenerate with respect to its Newton polygon
 $\Delta = \Delta(f)$ and assume that $\Delta^{(1)}$ is two-dimensional. Then $U(f)$ is non-hyperelliptic
 and the Zariski closure of the image of (\ref{canonicalembedding}) is a canonical model of $U(f)$.
 If moreover $\Delta^{(2)} \neq \emptyset$, then the ideal of
 the latter is generated by $\mathcal{I}( \emph{Tor}(\Delta^{(1)}))$ and the quadrics $\{Q_w \}_{w \in \Delta^{(2)} \cap \mathbb{Z}^2}$.
",/home/shufan/que_tex/1304.4997.tex,theorem + \emph{}," 
Let f ∈ k[x^± 1, y^± 1] be non-degenerate with respect to its Newton polygon
 Δ = Δ(f) and assume that Δ^(1) is two-dimensional. Then U(f) is non-hyperelliptic
 and the Zariski closure of the image of (<ref>) is a canonical model of U(f).
 If moreover Δ^(2)≠∅, then the ideal of
 the latter is generated by ℐ( Tor(Δ^(1))) and the quadrics {Q_w }_w ∈Δ^(2)∩ℤ^2.
",Tor," 
Let f ∈ k[x^± 1, y^± 1] be non-degenerate with respect to its Newton polygon
 Δ = Δ(f) and assume that Δ^(1) is two-dimensional. Then U(f) is non-hyperelliptic
 and the Zariski closure of the image of (<ref>) is a canonical model of U(f).
 If moreover Δ^(2)≠∅, then the ideal of
 the latter is generated by ℐ( B_MATH_TERM(Δ^(1))) and the quadrics {Q_w }_w ∈Δ^(2)∩ℤ^2.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
ci;cd;ci;cd;ci;cd;ci;lw;cd," \label{cliffordtheorem}
   Let $f \in k[x^{\pm 1},y^{\pm 1}]$ be non-degenerate with respect to its Newton polygon
 $\Delta = \Delta(f)$ and suppose that $\sharp(\Delta^{(1)} \cap \mathbb{Z}^2) \geq 4$. Then
 \begin{itemize}
   \item if $\Delta^{(1)} \cong (d-3)\Sigma$ for $d \geq 5$ then $\emph{ci}(U(f)) = d-4$ and $\emph{cd}(U(f)) = 2$,
   \item if $\Delta^{(1)} \cong \Upsilon$ then $\emph{ci}(U(f)) = 1$ and $\emph{cd}(U(f)) = 1$,
   \item if $\Delta^{(1)} \cong 2\Upsilon$ then $\emph{ci}(U(f)) = 3$ and $\emph{cd}(U(f)) = 3$,
   \item in all other cases $\emph{ci}(U(f)) = \emph{lw}(\Delta^{(1)})$ and $\emph{cd}(U(f)) = 1$.
 \end{itemize}
",/home/shufan/que_tex/1304.4997.tex,theorem + \emph{}," 
   Let f ∈ k[x^± 1,y^± 1] be non-degenerate with respect to its Newton polygon
 Δ = Δ(f) and suppose that ♯(Δ^(1)∩ℤ^2) ≥ 4. Then
 
   
  * if Δ^(1)≅ (d-3)Σ for d ≥ 5 then ci(U(f)) = d-4 and cd(U(f)) = 2,
   
  * if Δ^(1)≅Υ then ci(U(f)) = 1 and cd(U(f)) = 1,
   
  * if Δ^(1)≅ 2Υ then ci(U(f)) = 3 and cd(U(f)) = 3,
   
  * in all other cases ci(U(f)) = lw(Δ^(1)) and cd(U(f)) = 1.
 
",ci;cd;ci;cd;ci;cd;ci;lw;cd," 
   Let f ∈ k[x^± 1,y^± 1] be non-degenerate with respect to its Newton polygon
 Δ = Δ(f) and suppose that ♯(Δ^(1)∩ℤ^2) ≥ 4. Then
 
   
  * if Δ^(1)≅ (d-3)Σ for d ≥ 5 then B_MATH_TERM(U(f)) = d-4 and B_MATH_TERM(U(f)) = 2,
   
  * if Δ^(1)≅Υ then B_MATH_TERM(U(f)) = 1 and B_MATH_TERM(U(f)) = 1,
   
  * if Δ^(1)≅ 2Υ then B_MATH_TERM(U(f)) = 3 and B_MATH_TERM(U(f)) = 3,
   
  * in all other cases B_MATH_TERM(U(f)) = B_MATH_TERM(Δ^(1)) and B_MATH_TERM(U(f)) = 1.
 
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lw;Tor," \label{theorem_schreyer}
Let $f \in k[x^{\pm 1}, y^{\pm 1}]$ be non-degenerate with respect to its Newton polygon
$\Delta = \Delta(f)$. Suppose that $\emph{lw}(\Delta^{(1)}) = 2$ and that $\Delta \not \cong 2\Upsilon$.
Then $U(f)$ is tetragonal and Schreyer's invariants $b_1,b_2$ equal
\[ \sharp(\partial \Delta^{(1)} \cap \mathbb{Z}^2) - 4 \qquad \text{resp.} \qquad
\sharp (\Delta^{(2)} \cap \mathbb{Z}^2) - 1.\]
If moreover $b_1 > b_2$ then Schreyer's surface $\mu(Y)$ equals $\emph{Tor}(\Delta^{(1)})$ (assuming
that $U(f)$ is canonically embedded using (\ref{canonicalembedding})).
",/home/shufan/que_tex/1304.4997.tex,theorem + \emph{}," 
Let f ∈ k[x^± 1, y^± 1] be non-degenerate with respect to its Newton polygon
Δ = Δ(f). Suppose that lw(Δ^(1)) = 2 and that Δ≇2Υ.
Then U(f) is tetragonal and Schreyer's invariants b_1,b_2 equal

    ♯(∂Δ^(1)∩ℤ^2) - 4     resp.    ♯ (Δ^(2)∩ℤ^2) - 1.

If moreover b_1 > b_2 then Schreyer's surface μ(Y) equals Tor(Δ^(1)) (assuming
that U(f) is canonically embedded using (<ref>)).
",lw;Tor," 
Let f ∈ k[x^± 1, y^± 1] be non-degenerate with respect to its Newton polygon
Δ = Δ(f). Suppose that B_MATH_TERM(Δ^(1)) = 2 and that Δ≇2Υ.
Then U(f) is tetragonal and Schreyer's invariants b_1,b_2 equal

    ♯(∂Δ^(1)∩ℤ^2) - 4     resp.    ♯ (Δ^(2)∩ℤ^2) - 1.

If moreover b_1 > b_2 then Schreyer's surface μ(Y) equals B_MATH_TERM(Δ^(1)) (assuming
that U(f) is canonically embedded using (<ref>)).
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lw," \label{theorem_secondary}
Let $f, \Delta, g^1_\gamma$ and $E_1, \dots, E_{\gamma - 1}$ be as in the statement of Theorem~\ref{thm_maroni}.
Assume moreover that $\emph{lw}(\Delta) \geq 4$, that $\Delta^{(2)} \neq \emptyset$ and that $\Delta$ is well-aligned with respect to $(0,1)$. Let $B_\ell=-1+\sharp\{(i,j)\in \Delta^{(2)}\cap\mathbb{Z}^2\,|\,j=\ell\}$
for $\ell=2, \dots, \gamma - 2$.
Then the multiset of secondary scrollar invariants of $U(f)$ with respect to $g^1_\gamma$ is given by
\[ \{ E_{j_1 -1} + E_{j_2 + 1} - \epsilon_{j_1,j_2} \}_{2 \leq j_1 \leq j_2 \leq \gamma - 2} \quad \cup \quad  \{ B_\ell \}_{2 \leq \ell \leq \gamma - 2},\]
where the $\epsilon_{j_1,j_2}$'s are defined as in (\ref{defepsilons}).
",/home/shufan/que_tex/1304.4997.tex,theorem + \emph{}," 
Let f, Δ, g^1_γ and E_1, …, E_γ - 1 be as in the statement of Theorem <ref>.
Assume moreover that lw(Δ) ≥ 4, that Δ^(2)≠∅ and that Δ is well-aligned with respect to (0,1). Let B_ℓ=-1+♯{(i,j)∈Δ^(2)∩ℤ^2 | j=ℓ}
for ℓ=2, …, γ - 2.
Then the multiset of secondary scrollar invariants of U(f) with respect to g^1_γ is given by

    { E_j_1 -1 + E_j_2 + 1 - ϵ_j_1,j_2}_2 ≤ j_1 ≤ j_2 ≤γ - 2  ∪  { B_ℓ}_2 ≤ℓ≤γ - 2,

where the ϵ_j_1,j_2's are defined as in (<ref>).
",lw," 
Let f, Δ, g^1_γ and E_1, …, E_γ - 1 be as in the statement of Theorem <ref>.
Assume moreover that B_MATH_TERM(Δ) ≥ 4, that Δ^(2)≠∅ and that Δ is well-aligned with respect to (0,1). Let B_ℓ=-1+♯{(i,j)∈Δ^(2)∩ℤ^2 | j=ℓ}
for ℓ=2, …, γ - 2.
Then the multiset of secondary scrollar invariants of U(f) with respect to g^1_γ is given by

    { E_j_1 -1 + E_j_2 + 1 - ϵ_j_1,j_2}_2 ≤ j_1 ≤ j_2 ≤γ - 2  ∪  { B_ℓ}_2 ≤ℓ≤γ - 2,

where the ϵ_j_1,j_2's are defined as in (<ref>).
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
R-family,"\label{def_famofrec}
Let $G,H$ be countable commutative semigroups and let $p\in\beta G$ be an ultrafilter. Let $\Gamma$ be a set of functions from $H\to G$.
We say that $\Gamma$ is an \emph{R-family\footnote{R stands for \textit{returns} .} with respect to $p$} if for every finite set $F\subset\Gamma$, every $A\in p$ and every IP-set $(y_\alpha)_{\alpha\in{\mathcal F}}$ in $H$, there exist $x\in G$ and $\alpha\in{\mathcal F}$ such that
$$x+f(y_\alpha)\in A\qquad\qquad\forall f\in F$$",/home/shufan/que_tex/GeneralDeuber.tex,definition[],"
Let G,H be countable commutative semigroups and let p∈β G be an ultrafilter. Let Γ be a set of functions from H→ G.
We say that Γ is an R-family[R stands for returns .] with respect to p if for every finite set F⊂Γ, every A∈ p and every IP-set (y_α)_α∈ℱ in H, there exist x∈ G and α∈ℱ such that

    x+f(y_α)∈ A        ∀ f∈ F
",R-family,"
Let G,H be countable commutative semigroups and let p∈β G be an ultrafilter. Let Γ be a set of functions from H→ G.
We say that Γ is an B_MATH_TERM[R stands for returns .] with respect to p if for every finite set F⊂Γ, every A∈ p and every IP-set (y_α)_α∈ℱ in H, there exist x∈ G and α∈ℱ such that

    x+f(y_α)∈ A        ∀ f∈ F
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-system,"[$\Lambda$-system]Let $G$ be a countable commutative semigroup and let $\Lambda$ be a countable \shd{} in $G$.
A set $A\subset G$ is a $\Lambda$\emph{-system} if for every \shp{} $(m,\F,c)\in\Lambda$ there exists ${\bf s}={\bf s}(m,\F,c)\in G^{m+1}$ such that
  \begin{enumerate}
    \item $D\big(m_1,\F_1,c_1;{\bf s}\big)\cap D\big(m_2,\F_2,c_2;{\bf s}\big)=\emptyset$ whenever $(m_1,\F_1,c_1)\neq(m_2,\F_2,c_2)$.
    \item For all $\alpha\in{\mathcal F}(\Lambda)=\{\alpha\subset\Lambda:0<|\alpha|<\infty\}$ we have
    $$\sum_{(m,\F,c)\in\alpha}D\big(m,\F,c;{\bf s}(m,\F,c)\big)\subset A$$
  \end{enumerate}
",/home/shufan/que_tex/GeneralDeuber.tex,definition + \emph{},"[Λ-system]Let G be a countable commutative semigroup and let Λ be a countable  in G.
A set A⊂ G is a Λ-system if for every  (m,,c)∈Λ there exists s= s(m,,c)∈ G^m+1 such that
  
    
  * D(m_1,_1,c_1; s)∩ D(m_2,_2,c_2; s)=∅ whenever (m_1,_1,c_1)≠(m_2,_2,c_2).
    
  * For all α∈ℱ(Λ)={α⊂Λ:0<|α|<∞} we have
    
    ∑_(m,,c)∈αD(m,,c; s(m,,c))⊂ A

  
",-system,"[Λ-system]Let G be a countable commutative semigroup and let Λ be a countable  in G.
A set A⊂ G is a ΛB_MATH_TERM if for every  (m,,c)∈Λ there exists s= s(m,,c)∈ G^m+1 such that
  
    
  * D(m_1,_1,c_1; s)∩ D(m_2,_2,c_2; s)=∅ whenever (m_1,_1,c_1)≠(m_2,_2,c_2).
    
  * For all α∈ℱ(Λ)={α⊂Λ:0<|α|<∞} we have
    
    ∑_(m,,c)∈αD(m,,c; s(m,,c))⊂ A

  
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-labeled graphs,"
Given a weighted set $S$, the set of $S$\textit{-labeled graphs} is the set of graphs where each vertex is labelled by an element in $S$. We shall denote this set as $LG(S)$. We define the weight $w(g)$ of an element $g$ of $LG(S)$ to simply be the sum of the weights of its labels. We will also denote the subset of $LG(S)$ consisting of connected $S$-labeled graphs as $LCG(S)$. Note that we consider two graphs in $LG(S)$ to be equivalent if they are equivalent under a graph isomorphism that sends labeled vertices to similarly labeled vertices.
",/home/shufan/que_tex/1206.6174.tex,definition + \textit{},"
Given a weighted set S, the set of S-labeled graphs is the set of graphs where each vertex is labelled by an element in S. We shall denote this set as LG(S). We define the weight w(g) of an element g of LG(S) to simply be the sum of the weights of its labels. We will also denote the subset of LG(S) consisting of connected S-labeled graphs as LCG(S). Note that we consider two graphs in LG(S) to be equivalent if they are equivalent under a graph isomorphism that sends labeled vertices to similarly labeled vertices.
",-labeled graphs,"
Given a weighted set S, the set of SB_MATH_TERM I_MATH_TERM is the set of graphs where each vertex is labelled by an element in S. We shall denote this set as LG(S). We define the weight w(g) of an element g of LG(S) to simply be the sum of the weights of its labels. We will also denote the subset of LG(S) consisting of connected S-labeled graphs as LCG(S). Note that we consider two graphs in LG(S) to be equivalent if they are equivalent under a graph isomorphism that sends labeled vertices to similarly labeled vertices.
",O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
alternating,"
For a path or cycle $H$ and a matching $M$ in a bipartite graph $\Gamma$, we say $H$ is $M$-\emph{alternating} if $E(H) \setminus M$ is a matching.
%and $|E(H) \setminus M| \geq |E(H) \cap M|$.
",/home/shufan/que_tex/1909.13143.tex,definition + \emph{},"
For a path or cycle H and a matching M in a bipartite graph Γ, we say H is M-alternating if E(H) ∖ M is a matching.

",alternating,"
For a path or cycle H and a matching M in a bipartite graph Γ, we say H is M-B_MATH_TERM if E(H) ∖ M is a matching.

",O O O O O O O O O O O O O O O O O O O O O O O O O O O
bad,"
	A pair of distinct vertices $(x,y)$ in $G$ is said to be $(\ell,L)$-\emph{bad} for some $2 \leq \ell \leq 2k$ and some $L$ if there is an $L$-admissible, but not $L$-good, path of length $\ell$ from $x$ to $y$.
",/home/shufan/que_tex/Longer_subdivisions_of_complete_graphs.tex,definition + \emph{},"
	A pair of distinct vertices (x,y) in G is said to be (ℓ,L)-bad for some 2 ≤ℓ≤ 2k and some L if there is an L-admissible, but not L-good, path of length ℓ from x to y.
",bad,"
	A pair of distinct vertices (x,y) in G is said to be (ℓ,L)-B_MATH_TERM for some 2 ≤ℓ≤ 2k and some L if there is an L-admissible, but not L-good, path of length ℓ from x to y.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
reduced,"
Let $v\in V(G)$. A divisor $D$ is said to be $v$-\emph{reduced} if:
\begin{enumerate}
\item  the divisor $D$ is ``effective away from $v$'' -- that is, for all $w\in V(G) \smallsetminus \{ v \}$, $D(w)\geq 0$, and
\item  for any $U\subset V(G)\smallsetminus \{ v \}$, the divisor obtained by firing all vertices in $U$ is not effective away from $v$.
\end{enumerate}
",/home/shufan/que_tex/ExpanderGonality.tex,definition + \emph{},"
Let v∈ V(G). A divisor D is said to be v-reduced if:


  * the divisor D is “effective away from v” – that is, for all w∈ V(G) ∖{ v }, D(w)≥ 0, and

  * for any U⊂ V(G)∖{ v }, the divisor obtained by firing all vertices in U is not effective away from v.

",reduced,"
Let v∈ V(G). A divisor D is said to be v-B_MATH_TERM if:


  * the divisor D is “effective away from v” – that is, for all w∈ V(G) ∖{ v }, D(w)≥ 0, and

  * for any U⊂ V(G)∖{ v }, the divisor obtained by firing all vertices in U is not effective away from v.

",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
